duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class_name,difficultylevel 
0,tcp,nnsp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,0,1,1,0.06,0.09,0,255,4,0.02,0.07,0,0,0,0,1,1,attack,18
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,12,1,1,0,0,0.05,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,attack,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,6,1,1,0,0,0.03,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,attack,20
0,tcp,domain,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,1,1,0.01,0.07,0,255,1,0,0.07,0,0,0,0,1,1,attack,19
0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,5,1,1,0,0,0.04,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,attack,19
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,6,0,0,1,1,0.08,0.07,0,255,6,0.02,0.06,0,0,0,0,1,1,attack,21
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.07,0,0,0,0,1,1,attack,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,attack,21
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,10,1,1,0,0,0.07,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,attack,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,16,1,1,0,0,0.13,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,attack,21
0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,5,1,1,0,0,0.02,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,attack,19
0,tcp,supdup,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.08,0,0,0,0,1,1,attack,20
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,20,1,1,0,0,0.14,0.06,0,255,8,0.03,0.06,0,0,1,1,0,0,attack,19
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,1,1,0,0,0.29,0.12,0,255,59,0.23,0.04,0.01,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,14,1,1,0,0,0.1,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,attack,21
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,25,1,1,0,0,0.09,0.04,0,255,25,0.1,0.05,0,0,1,1,0,0,attack,19
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,5,1,1,0,0,0.03,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,attack,20
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.05,0,0,1,1,0,0,attack,19
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,13,1,1,0,0,0.04,0.05,0,255,13,0.05,0.05,0,0,1,1,0,0,attack,20
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1,1,0,0,0.18,0.1,0,255,53,0.21,0.04,0.01,0,1,1,0,0,attack,18
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,5,1,0.8,0,0,0.02,0.06,0.4,255,17,0.07,0.06,0,0,1,1,0,0,attack,18
0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1,1,1,0,0,0,0.05,0,255,1,0,0.05,0,0,1,1,0,0,attack,20
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,0,0,0.3,0.4,0,255,63,0.25,0.02,0.02,0,1,1,0,0,attack,20
0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,0,0,1,1,0.02,0.07,0,255,3,0.01,0.08,0,0,0,0,1,1,attack,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,15,1,1,0,0,0.07,0.06,0,255,15,0.06,0.09,0,0,1,1,0,0,attack,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,15,0,0,1,1,0.06,0.07,0,255,15,0.06,0.07,0,0,0,0,1,1,attack,21
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,14,1,1,0,0,0.1,0.05,0,255,11,0.04,0.05,0,0,1,1,0,0,attack,20
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,14,0,0,1,1,0.16,0.07,0,255,27,0.11,0.05,0,0,0,0,1,1,attack,18
0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,8,1,1,0,0,0.04,0.07,0,255,19,0.07,0.05,0,0,1,1,0,0,attack,18
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,19,1,1,0,0,0.08,0.05,0,255,19,0.07,0.05,0,0,1,1,0,0,attack,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,12,1,1,0,0,0.04,0.06,0,255,1,0,0.07,0,0,1,1,0,0,attack,21
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,1,1,0,0,0.36,0.14,0,255,70,0.27,0.02,0,0,1,1,0,0,attack,19
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1,1,1,0,0,0.01,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,attack,18
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,1,1,0,0,0.03,0.06,0,255,3,0.01,0.08,0,0,1,1,0,0,attack,20
0,tcp,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,19,0,0,1,1,0.15,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,attack,21
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,20,1,1,0,0,0.07,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,attack,20
0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,attack,18
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,20,1,1,0,0,0.09,0.06,0,255,20,0.08,0.08,0,0,1,1,0,0,attack,20
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,18,1,1,0,0,0.06,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,attack,20
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,1,1,0,0,0.32,0.14,0,255,60,0.24,0.04,0.01,0,1,1,0,0,attack,18
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,1,1,0,0,0.2,0.11,0,255,67,0.26,0.02,0.01,0,1,1,0,0,attack,18
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,16,1,1,0,0,0.06,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,attack,18
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3,1,1,0,0,0.03,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,attack,21
0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,attack,19
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,7,1,1,0,0,0.03,0.07,0,255,7,0.03,0.09,0,0,1,1,0,0,attack,20
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,7,0,0,1,1,0.03,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,16,1,1,0,0,0.06,0.06,0,255,6,0.02,0.09,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,19,1,1,0,0,0.15,0.06,0,255,18,0.07,0.05,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,12,1,1,0,0,0.13,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,attack,21
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,1,1,0,0,0.06,0.09,0,255,6,0.02,0.07,0,0,1,1,0,0,attack,19
0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,15,1,1,0,0,0.06,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,18,1,1,0,0,0.08,0.04,0,255,18,0.07,0.05,0,0,1,1,0,0,attack,21
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,16,1,1,0,0,0.11,0.05,0,255,9,0.04,0.07,0,0,1,1,0,0,attack,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,6,1,1,0,0,0.03,0.05,0,69,6,0.09,0.12,0.01,0,0.97,1,0,0,attack,18
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1,1,1,0,0,0,0.07,0,255,1,0,0.09,0,0,1,1,0,0,attack,20
0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,18,0,0,1,1,0.12,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,attack,19
0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,10,1,1,0,0,0.03,0.05,0,255,10,0.04,0.06,0,0,1,1,0,0,attack,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,1,1,0,0,0.04,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,attack,21
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,16,1,1,0,0,0.13,0.06,0,255,16,0.06,0.05,0,0,1,1,0,0,attack,20
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,15,1,1,0,0,0.12,0.06,0,255,1,0,0.07,0,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,9,1,1,0,0,0.08,0.07,0,16,9,0.56,0.19,0.06,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,8,0.95,1,0,0,0.05,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,attack,21
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,attack,20
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,6,1,1,0,0,0.02,0.06,0,255,6,0.02,0.06,0,0,1,1,0,0,attack,20
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,3,0,0,1,1,0.01,0.07,0,255,3,0.01,0.08,0,0,0,0,1,1,attack,19
0,tcp,printer,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,1,1,0,0,0.06,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,attack,21
0,tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3,1,1,0,0,0.02,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,attack,19
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,12,1,1,0,0,0.05,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,attack,20
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,attack,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,1,1,0,0,0.77,0.1,0,255,23,0.09,0.07,0,0,1,1,0,0,attack,20
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,19,1,1,0,0,0.14,0.06,0,255,19,0.07,0.05,0,0,1,1,0,0,attack,18
0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,12,1,1,0,0,0.04,0.06,0,255,5,0.02,0.09,0,0,1,1,0,0,attack,20
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,1,1,0,0,0.19,0.13,0,255,66,0.26,0.02,0.01,0,1,1,0,0,attack,19
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,1,1,0,0,0.21,0.11,0,255,10,0.04,0.07,0,0,1,1,0,0,attack,21
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0.5,0.5,0,255,2,0.01,0.08,0,0,1,1,0,0,attack,19
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,183,135,0.44,0.01,0.01,0.01,0.99,0.6,0,0,attack,16
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,14,1,1,0,0,0.06,0.05,0,255,8,0.03,0.08,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,6,1,1,0,0,0.02,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,0,0,0.07,0.33,0,255,17,0.07,0.09,0,0,1,1,0,0,attack,20
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,20,1,1,0,0,0.16,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,attack,18
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,1,1,0,0,0.19,0.06,0,255,52,0.2,0.02,0.01,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,1,1,0,0,0.02,0.07,0,255,16,0.06,0.06,0,0,1,1,0,0,attack,21
0,tcp,daytime,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,18,1,1,0,0,0.07,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,attack,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,20,1,1,0,0,0.15,0.05,0,255,40,0.16,0.05,0,0,1,1,0,0,attack,18
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,1,1,0,0,0.24,0.06,0,255,45,0.18,0.05,0,0,1,1,0,0,attack,18
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,1,0,0,0.25,0.2,0,255,48,0.19,0.05,0.02,0,1,1,0,0,attack,18
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,1,1,0,0,0.02,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,15,1,1,0,0,0.13,0.07,0,255,15,0.06,0.05,0,0,1,1,0,0,attack,21
0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,14,1,1,0,0,0.1,0.04,0,255,5,0.02,0.05,0,0,1,1,0,0,attack,20
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,attack,19
0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,10,1,1,0,0,0.07,0.06,0,255,10,0.04,0.06,0,0,1,1,0,0,attack,20
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,18,1,1,0,0,0.07,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,attack,20
0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,14,0,0,1,1,0.06,0.07,0,255,14,0.05,0.08,0,0,0,0,1,1,attack,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,18,1,1,0,0,0.09,0.06,0,255,18,0.07,0.05,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,4,1,1,0,0,0.03,0.06,0,72,4,0.06,0.1,0.01,0,1,1,0,0,attack,18
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,11,0,0,1,1,0.04,0.07,0,255,11,0.04,0.08,0,0,0,0,1,1,attack,20
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,15,1,1,0,0,0.08,0.05,0,255,15,0.06,0.05,0,0,1,1,0,0,attack,18
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.05,0,0,1,1,0,0,attack,20
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,1,1,0,0,0.12,0.05,0,255,17,0.07,0.06,0,0,1,1,0,0,attack,18
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,1,1,0,0,0.26,0.1,0,255,58,0.23,0.04,0.01,0,1,1,0,0,attack,18
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,12,1,1,0,0,0.1,0.08,0,255,12,0.05,0.07,0,0,1,1,0,0,attack,20
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,6,1,1,0,0,0.03,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0,attack,18
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,1,1,0.04,0.07,0,255,3,0.01,0.06,0,0,0,0,1,1,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,12,1,1,0,0,0.11,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,attack,21
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,7,1,1,0,0,0.06,0.06,0,255,7,0.03,0.05,0,0,1,1,0,0,attack,20
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,11,1,1,0,0,0.04,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,attack,19
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,16,1,1,0,0,0.07,0.05,0,255,16,0.06,0.05,0,0,1,1,0,0,attack,19
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,10,1,1,0,0,0.04,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7,1,1,0,0,0.06,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,attack,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2,1,1,0,0,0.01,0.08,0,255,2,0.01,0.08,0,0,1,1,0,0,attack,21
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,9,1,1,0,0,0.05,0.08,0,255,3,0.01,0.07,0,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,5,1,1,0,0,0.02,0.07,0,255,6,0.02,0.06,0,0,1,1,0,0,attack,21
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,20,1,1,0,0,0.18,0.06,0,255,20,0.08,0.05,0,0,1,1,0,0,attack,20
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,1,0,0,105,125,0.41,0.02,0.01,0.02,0.98,0.34,0,0,attack,16
0,tcp,netbios_dgm,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,17,0,0,1,1,0.07,0.07,0,255,17,0.07,0.07,0,0,0,0,1,1,attack,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,1,1,0,0,0.02,0.09,0,255,3,0.01,0.09,0,0,1,1,0,0,attack,21
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,1,1,0,0,0.25,0.05,0,255,67,0.26,0.02,0.02,0,1,1,0,0,attack,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,17,1,1,0,0,0.07,0.06,0,255,17,0.07,0.08,0,0,1,1,0,0,attack,21
